Date,Content
2021-04-29 4:24,"Miner payment: 0.1985 ETH (412 GWEI @ 481,423 gas [2])
0xEb5d..0f84
https://etherscan.io/tx/0x097bdcb4299bc988201b54579d34586d7b7d6149f4ebf481e864c1570b161c69
Miner: Sparkpool"
2021-04-29 4:24,"Miner payment: 0.0877 ETH (361 GWEI @ 242,591 gas [3])
0x83f8..c77e
https://etherscan.io/tx/0xa5fd161388612ff5b214d9e77132c73ccd1c7a7b638b4b63f5c6a2e22fd7bc5b
Miner: Sparkpool"
2021-04-29 4:25,"Miner payment: 0.1307 ETH (748 GWEI @ 174,687 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0xa9a52057187b4bdc59a40f29744a545f8c8a4a2c85179e2c30ff8a0098f7f6ed
Miner: f2pool"
2021-04-29 4:25,"Miner payment: 0.0525 ETH (233 GWEI @ 225,381 gas [3])
0x83f8..c77e
https://etherscan.io/tx/0x0a920f4498dcd1954531b88f12c34fc52997e1843ef1ccaaf1999b60a0303e16
Miner: BabelPool"
2021-04-29 4:25,"Miner payment: 0.0423 ETH (168 GWEI @ 251,375 gas [3])
0xA3b0..9553
https://etherscan.io/tx/0xb853d71bbba167cbb50d18f2f20e2cdd4591275ecba273981151dcf813578d67
Miner: Sparkpool"
2021-04-29 4:26,"Miner payment: 0.1843 ETH (869 GWEI @ 211,963 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x62ae7adfa773f9d9fd9cd6a2ec38b58c90ef31da4d8dc32696412c77a1283145
Miner: 0xc8F595E2084DB484f8A80109101D58625223b7C9"
2021-04-29 4:26,"Miner payment: 0.0276 ETH (97 GWEI @ 283,064 gas [3])
0x83f8..c77e
https://etherscan.io/tx/0x56d78df0fd64a117f2916bb8b808ac4c46abcd962c3e140c7233967855e7f1de
Miner: Sparkpool"
2021-04-29 4:27,"Miner payment: 0.1273 ETH (410 GWEI @ 310,115 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x3102d4734ad0f61ef9c9551fd33373f4d8eace237901a79cdd45df0bcb7b57fd
Miner: f2pool"
2021-04-29 4:27,"Miner payment: 0.0414 ETH (199 GWEI @ 208,083 gas [3])
0x0000..6880
https://etherscan.io/tx/0xcdc38ecee88ca23295aa595a972628f11eaa3fe24d0c29050c5155cc93977185
Miner: 0xc8F595E2084DB484f8A80109101D58625223b7C9"
2021-04-29 4:27,"Miner payment: 0.2223 ETH (661 GWEI @ 335,854 gas [3])
0xD59e..FA97
https://etherscan.io/tx/0x184a0377320f129772daf5e57d2af236481e2ba5a6aa603099dd091acf4d3079
Miner: f2pool"
2021-04-29 4:28,"Miner payment: 3.4651 ETH (5,669 GWEI @ 611,193 gas [2])
0x2F17..3160
https://etherscan.io/tx/0xd0b8de17ae5c309fcfbe648bf3e4b663e8bb8d4856fba93bb1286060a9d567be
Miner: BeePool"
2021-04-29 4:28,"Miner payment: 0.074 ETH (338 GWEI @ 218,787 gas [3])
0x0000..6880
https://etherscan.io/tx/0xea5511f5db0bbb901462394e44d0cbc4fb3c055c47dee674cb984dd81b5ca3f5
Miner: Sparkpool"
2021-04-29 4:29,"Miner payment: 0.0698 ETH (190 GWEI @ 367,060 gas [2])
0x73FE..F804
https://etherscan.io/tx/0xc13ae709877321e94c1e6e23d82ca7280995680c38c03551279e6603445857c3
Miner: Sparkpool"
2021-04-29 4:30,"Miner payment: 0.0617 ETH (223 GWEI @ 276,530 gas [3])
0x0000..6880
https://etherscan.io/tx/0xea8ee784c304b0d046b106354de970888fbb203c019993ddefed8fc7f001952c
Miner: Sparkpool"
2021-04-29 4:31,"Miner payment: 0.1144 ETH (323 GWEI @ 353,230 gas [3])
0xD59e..FA97
https://etherscan.io/tx/0x10c95f80715172b5e1308d024b2b7055be0ec7b8553bde1553f5271951ec6ccf
Miner: f2pool"
2021-04-29 4:31,"Miner payment: 0.1768 ETH (807 GWEI @ 219,093 gas [3])
0x0000..6880
https://etherscan.io/tx/0xd481bc7445fe535d2d9760b1ed8a4fdd04d07066056a375d611de2beb3d24575
Miner: Sparkpool"
2021-04-29 4:31,"Miner payment: 0.1446 ETH (659 GWEI @ 219,342 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xc29d0e73a45050cb5faf837ea44bd5b39aee3c8eed06189876e69e3805a1108b
Miner: Sparkpool"
2021-04-29 4:31,"Miner payment: 0.0609 ETH (216 GWEI @ 280,955 gas [2])
0xa57B..d6CF
https://etherscan.io/tx/0x15652a604b3393f0eb8f3ff7f13725d3da5a091d87cca822b5a99c210f3089a0
Miner: 0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8"
2021-04-29 4:31,"Miner payment: 0.0444 ETH (133 GWEI @ 331,833 gas [3])
0xE524..d6AA
https://etherscan.io/tx/0x6ab9c801582d438cf07259e709b6fef0082ea00baafebbe81421cc149e06588d
Miner: Sparkpool"
2021-04-29 4:32,"Miner payment: 0.0357 ETH (402 GWEI @ 88,935 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0x733eac9cefc850c458813942ba5ca8ce520c82d372108cab02b065e92e2e4102
Miner: Sparkpool"
2021-04-29 4:33,"Miner payment: 0.0411 ETH (125 GWEI @ 327,613 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x286fe1ac40818b92245d81bc58fdfd64be6877bb071e8d9f75d5167ee5e8d76d
Miner: BeePool"
2021-04-29 4:33,"Miner payment: 0.1176 ETH (513 GWEI @ 229,063 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xc0394e5ddfd60458ff7e3d29d27a18dfcba8a1ea2b0e6f8a056786f9e6da38d1
Miner: Sparkpool"
2021-04-29 4:33,"Miner payment: 0.079 ETH (260 GWEI @ 302,908 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x12add31535b7869c6b88cd45b93efea352eae0b36b9dc4474d88290b476a904f
Miner: Sparkpool"
2021-04-29 4:35,"Miner payment: 0.2783 ETH (1,215 GWEI @ 229,063 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xd734479cd4fc7566bb84153f25232112b1204e96efe06cae62c1170008686e06
Miner: f2pool"
2021-04-29 4:37,"Miner payment: 0.0373 ETH (147 GWEI @ 253,564 gas [3])
0xA3b0..9553
https://etherscan.io/tx/0x67e21284e871ee8b4016d58fba839560c43d9c220089f69dcb098d07b9b03885
Miner: f2pool"
2021-04-29 4:38,"Miner payment: 0.1678 ETH (408 GWEI @ 411,448 gas [3])
0xD59e..FA97
https://etherscan.io/tx/0xa692e01c7e6c36034065ff561130083a1433d5c980ca9583b9ce3e48d1b15eea
Miner: 0xbCC817f057950b0df41206C5D7125E6225Cae18e"
2021-04-29 4:38,"Miner payment: 0.0588 ETH (218 GWEI @ 269,843 gas [2])
0xa57B..d6CF
https://etherscan.io/tx/0x410a0cfbccf907d357c18711aacaddac898a6a5858268b2a722f1267bbf08a25
Miner: Sparkpool"
2021-04-29 4:41,"Miner payment: 0.0363 ETH (134 GWEI @ 271,014 gas [3])
0xA3b0..9553
https://etherscan.io/tx/0x1f13ba04e78b43f1280d85f2e9b5465afd74e74e04854ec358bc13338216e29a
Miner: BeePool"
2021-04-29 4:41,"Miner payment: 0.0499 ETH (247 GWEI @ 201,558 gas [3])
0x0000..6880
https://etherscan.io/tx/0x5a887f7b05181e5200e6dab0be7d69c84d3aa5c9a99545df68010ab4a3847e17
Miner: BeePool"
2021-04-29 4:42,"Miner payment: 0.1389 ETH (592 GWEI @ 234,516 gas [3])
0x257F..3FAF
https://etherscan.io/tx/0x2467d3505e60d726c5ee1f723dcdb2c6c79837761e885386cd0cf2f436f8887d
Miner: UUPool"
2021-04-29 4:43,"Miner payment: 0.1051 ETH (444 GWEI @ 236,325 gas [3])
0x0000..6880
https://etherscan.io/tx/0x23887d58267cfeede57f1c2fde0710d162b23d0b25104733b2e2259b74b9d2f5
Miner: Sparkpool"
2021-04-29 4:43,"Miner payment: 0.0527 ETH (219 GWEI @ 240,400 gas [3])
0x0000..6880
https://etherscan.io/tx/0x0ac2a48b50b1d373b9f2cee383522a509a9769adb46cb8e4d4043cebcd99a197
Miner: BabelPool"
2021-04-29 4:43,"Miner payment: 0.0651 ETH (129 GWEI @ 503,318 gas [2])
0x90fd..1E43
https://etherscan.io/tx/0xa01a4b8e10ad72f57a68752d9ac706231b021f9b7ea1b9fe4aea541f5d476d7d
Miner: SpiderPool"
2021-04-29 4:44,"Miner payment: 0.0896 ETH (296 GWEI @ 302,200 gas [3])
0x0000..6880
https://etherscan.io/tx/0xcef2aecd29504a226268b52f0d52d3b0d825ab5eb91199101eabf1840597c855
Miner: f2pool"
2021-04-29 4:44,"Miner payment: 0.0427 ETH (144 GWEI @ 295,814 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0xc28b5eb134163d58e14538f8c658f5c79215e447e4c5c100a56402b8355a21e3
Miner: Sparkpool"
2021-04-29 4:45,"Miner payment: 0.2434 ETH (897 GWEI @ 271,351 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xe421976a38b20d5a09ee3c4625fd9c5d92284f3090df500c415f0527677672e3
Miner: Sparkpool"
2021-04-29 4:45,"Miner payment: 0.0401 ETH (134 GWEI @ 299,532 gas [3])
0xA3b0..9553
https://etherscan.io/tx/0x6973322e3a2d27f5cd6743d8273bb230cb2b1eea8d57465b4debc93b0607266e
Miner: BabelPool"
2021-04-29 4:45,"Miner payment: 0.135 ETH (210 GWEI @ 640,796 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0x5f021839af5b5242be690655d4dbfb862d1ee924255ae2c9ba5f5451afc62e1d
Miner: Sparkpool"
2021-04-29 4:45,"Miner payment: 0.3542 ETH (593 GWEI @ 596,471 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0x6e9b63393178bf66740d12ca0949e54f965684f03d6bb52153a0ec5b9e369e59
Miner: BabelPool"
2021-04-29 4:48,"Miner payment: 0.0487 ETH (171 GWEI @ 284,929 gas [3])
0x0000..6880
https://etherscan.io/tx/0x8e2e9cd4e5b73fa8b046aab86026424aeb6b19d61201e36422f2426ef5989e2d
Miner: SpiderPool"
2021-04-29 4:49,"Miner payment: 0.0551 ETH (111 GWEI @ 494,324 gas [1])
0x1c07..a4c3
https://etherscan.io/tx/0x516d70d6401e7707aaf3f20347f25af6578aaada121b40a35a45d865552fa2c2
Miner: Sparkpool"
2021-04-29 4:49,"Miner payment: 0.0749 ETH (289 GWEI @ 258,809 gas [3])
0x0000..6880
https://etherscan.io/tx/0x31bc7855414b0d5b0081adb0f488ae2af06c5c651be763949c3e374997811e69
Miner: BabelPool"
2021-04-29 4:51,"Miner payment: 0.0626 ETH (248 GWEI @ 251,622 gas [3])
0x257F..3FAF
https://etherscan.io/tx/0xb47723ab5c1bc29b189e5badcb1b7c2643d7581a76a96ff31f64901571148bf8
Miner: Sparkpool"
2021-04-29 4:51,"Miner payment: 0.035 ETH (127 GWEI @ 274,739 gas [2])
0xa57B..d6CF
https://etherscan.io/tx/0x51ba0f802f999e3926db4d6f6e31e27816aa887b5a83467eefb40092d1ad948f
Miner: Sparkpool"
2021-04-29 4:52,"Miner payment: 0.0825 ETH (268 GWEI @ 307,806 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x12e4fcdc274d04e217ac48c652990373c454a5620a5ecd4b7fd5c34597ccc0fa
Miner: BeePool"
2021-04-29 4:53,"Miner payment: 1.0157 ETH (4,792 GWEI @ 211,963 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x6934b77e3d43268f2955e085ef5349ef58fa60565c628a10fe7240427a33b706
Miner: Sparkpool"
2021-04-29 4:53,"Miner payment: 0.0268 ETH (91 GWEI @ 293,024 gas [3])
0xE524..d6AA
https://etherscan.io/tx/0x2d0c022c46ad8a034afcc78ecd16dde8c38ac7150fc6a4425b0a8a7ad166f81a
Miner: 0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8"
2021-04-29 4:55,"Miner payment: 0.0667 ETH (273 GWEI @ 244,013 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xf57fa295031c68e389407e629f2bdc9c76863baa73f7f57e0a50a2001c7f75f0
Miner: f2pool"
2021-04-29 4:55,"Miner payment: 0.1089 ETH (475 GWEI @ 229,063 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x159af24b7de287a025f767cf4afff5f00d1c6db12aaf8f4c3abd8281b15f7726
Miner: Sparkpool"
2021-04-29 4:55,"Miner payment: 0.1711 ETH (402 GWEI @ 425,457 gas [3])
0xD59e..FA97
https://etherscan.io/tx/0xa9517b6cc52d09fb3385a76d7c4c3d9e11112835fe7fe0349cba69db810914b1
Miner: f2pool"
2021-04-29 4:55,"Miner payment: 0.0869 ETH (264 GWEI @ 328,859 gas [4])
0x3666..C273
https://etherscan.io/tx/0x6b3b9e327fe965766695f28b60f80b67fee0aed3f57990589869fe6bb0d69b62
Miner: 0xc8F595E2084DB484f8A80109101D58625223b7C9"
2021-04-29 4:56,"Miner payment: 0.0266 ETH (93 GWEI @ 284,564 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x0fa85a9f586be7e25bf72f97abc1060cfc701bdcbe215b3709755812f8f5cf88
Miner: Sparkpool"
2021-04-29 4:56,"Miner payment: 0.0399 ETH (110 GWEI @ 361,462 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xd6a486b08a4537596fdd3c232b3a5de28b5fdac1b1b9899d99a7341eb9a36b57
Miner: BeePool"
2021-04-29 4:56,"Miner payment: 0.0919 ETH (278 GWEI @ 330,657 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xfd81741939c216640ca7ac30b43b21980696cf0c6c246371e1483af6365910ab
Miner: Sparkpool"
2021-04-29 4:56,"Miner payment: 0.0307 ETH (106 GWEI @ 288,263 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0x02a2b91be13881da0900a25d13e91b773fdf6ba9ead2ecb70a5183fca6b553c3
Miner: Sparkpool"
2021-04-29 4:57,"Miner payment: 0.0561 ETH (168 GWEI @ 332,610 gas [3])
0x575C..a73f
https://etherscan.io/tx/0xcb96b6a0fc78434f1b39ca8d1136701369058928f62ab4d0ad6d7649573310ae
Miner: f2pool"
2021-04-29 4:58,"Miner payment: 0.1582 ETH (746 GWEI @ 211,864 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x08fd8b869b92320fd1d5024679a473ec1698df650ea5c7c3f0a1f9984cb132c0
Miner: Sparkpool"
2021-04-29 4:59,"Miner payment: 0.2914 ETH (852 GWEI @ 341,909 gas [3])
0x575C..a73f
https://etherscan.io/tx/0x0b8e41699c87ec780969d16a165ab13d63e180d5ba635422b77aee5d1a7aad41
Miner: BeePool"
2021-04-29 5:00,"Miner payment: 0.0184 ETH (207 GWEI @ 88,935 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0x13b107d5a92baafb26921515dc91fca96ea3125bb7f8f315051b21443719790a
Miner: Sparkpool"
2021-04-29 5:00,"Miner payment: 0.0334 ETH (75 GWEI @ 442,523 gas [2])
0xcd3c..Bd70
https://etherscan.io/tx/0x8f04f6601627dfe67143096ada8f75b8387fba42820c7f671822d57dafc2a8b1
Miner: 0x00192Fb10dF37c9FB26829eb2CC623cd1BF599E8"
2021-04-29 5:00,"Miner payment: 0.6507 ETH (2,404 GWEI @ 270,654 gas [2])
0x73FE..F804
https://etherscan.io/tx/0x7f1cccc6f1c5b7e8d90096be9473eb526c7b527facea4777af0fd034935401a2
Miner: Sparkpool"
2021-04-29 5:01,"Miner payment: 0.0669 ETH (256 GWEI @ 260,814 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x74e97671fd7e33b2d5b7e2c8bb78caf13ccc902b0015cd4af49994243336257c
Miner: Sparkpool"
2021-04-29 5:01,"Miner payment: 0.2935 ETH (1,056 GWEI @ 277,764 gas [3])
0x0000..b220
https://etherscan.io/tx/0xca7080485208c35fb3c4dcc394974886e79b04e1a006b019184221733f5e8ce7
Miner: Sparkpool"
2021-04-29 5:01,"Miner payment: 0.0348 ETH (172 GWEI @ 201,687 gas [3])
0x0000..6880
https://etherscan.io/tx/0x18c640925537f8ca9a698a3f7df25610c46b19f27f18003b68c69960210e0907
Miner: f2pool"
2021-04-29 5:01,"Miner payment: 0.1056 ETH (252 GWEI @ 417,857 gas [3])
0xD59e..FA97
https://etherscan.io/tx/0x8cc0bd3e91f8e0541862f993b0993d50a15315f09d650a1c37aa21d37d97f119
Miner: f2pool"
2021-04-29 5:03,"Miner payment: 0.2444 ETH (1,026 GWEI @ 238,175 gas [3])
0x0000..6880
https://etherscan.io/tx/0xb41455c960ca895ff73fb4409479e1baa46fc4352732795d11ecfb1ad0e9c64f
Miner: SpiderPool"
2021-04-29 5:03,"Miner payment: 0.4525 ETH (1,680 GWEI @ 269,260 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x2197e7dc0bbaef34683475ab5cbc50cad9187952627684d426cf066f4dcac619
Miner: HiveOn"
2021-04-29 5:04,"Miner payment: 0.237 ETH (1,090 GWEI @ 217,342 gas [3])
0x0000..b220
https://etherscan.io/tx/0xbb4739d9acd6b2b49152e74402ae5e2c5becf5ac152e6bab827ff0832b3758fa
Miner: Sparkpool"
2021-04-29 5:04,"Miner payment: 0.3082 ETH (1,572 GWEI @ 196,041 gas [1])
0xb10E..2d8D
https://etherscan.io/tx/0xb03e44d9cfe1a7518a9a989aacbf461a0985b6bf78d1c802846c1bf5b971f3ab
Miner: BeePool"
2021-04-29 5:04,"Miner payment: 0.0386 ETH (144 GWEI @ 266,794 gas [1])
0x81aA..0b8D
https://etherscan.io/tx/0xf8e1328ff698dc6dace514f9d82537e19d6ae49d9c20c2de35a69237d683fd00
Miner: BeePool"
2021-04-29 5:06,"Miner payment: 0.2125 ETH (1,002 GWEI @ 212,045 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xd8798923912cb3e1e37708a7f10e6b0dcc72b1570de7a1295b0e0cf7f5606cf8
Miner: Sparkpool"
2021-04-29 5:06,"Miner payment: 0.1615 ETH (666 GWEI @ 242,169 gas [3])
0x83f8..c77e
https://etherscan.io/tx/0x43b90b0cf4c77f56c82922b0e336bb6967c39b69e334180e72c901668f75da52
Miner: BeePool"
2021-04-29 5:07,"Miner payment: 0.0595 ETH (178 GWEI @ 334,137 gas [4])
0xFAd2..b5dd
https://etherscan.io/tx/0x2199bc2d946d8195465a6fcdaaf01db3880df7f6123cfbf2974ff2f86cb8144b
Miner: Sparkpool"
2021-04-29 5:08,"Miner payment: 0.2538 ETH (1,123 GWEI @ 225,968 gas [3])
0x0000..6880
https://etherscan.io/tx/0x61857eb37efdc1e73358ed688249e583a62674de5c4a4fdc7873406efe49f693
Miner: SpiderPool"
2021-04-29 5:08,"Miner payment: 0.0383 ETH (147 GWEI @ 260,259 gas [3])
0xA3b0..9553
https://etherscan.io/tx/0x3c3c4b5dcd8c8d029b2d3afe01fd6f465600c7e531ba52c62375b9bd30306603
Miner: f2pool"
2021-04-29 5:08,"Miner payment: 0.0497 ETH (125 GWEI @ 395,674 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0x8a69a44e52015e30f084f9c31bbdc75bf77073f582f331dc403d0a5ee4bc8a08
Miner: Sparkpool"
2021-04-29 5:09,"Miner payment: 0.0711 ETH (290 GWEI @ 245,242 gas [3])
0x83f8..c77e
https://etherscan.io/tx/0xfe08642d54305a13e6ceeaf60c925c24f0c0320d539f3279819e97762e7965bb
Miner: Sparkpool"
2021-04-29 5:09,"Miner payment: 0.9134 ETH (3,987 GWEI @ 229,063 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xc151435c38d335388aea87d6284980768e5f192173440f9921f975b9cb3c1dd1
Miner: Sparkpool"
2021-04-29 5:09,"Miner payment: 0.1502 ETH (522 GWEI @ 287,351 gas [2])
0x5Cc7..483C
https://etherscan.io/tx/0xda2a2d07eda409816e6e0305db41f95f18a254514b2d2d713f7b6bcd29df2f73
Miner: Sparkpool"
2021-04-29 5:10,"Miner payment: 0.0345 ETH (104 GWEI @ 330,344 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0x752b8224c85baa8568dbd4643b50f6a094cab3f4256cad3e72b681501327f34a
Miner: Sparkpool"
2021-04-29 5:13,"Miner payment: 0.0454 ETH (141 GWEI @ 321,056 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0xd843109ee9e61ec9fa4e839f45f1827966f03114c98f2e9a8be671db82db7c5d
Miner: Sparkpool"
2021-04-29 5:14,"Miner payment: 0.1677 ETH (561 GWEI @ 298,623 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x66cd5f25a7a9e82e0b4dd1abf0ba9a15bccc44b728669f6d95134c3b0fa31973
Miner: SpiderPool"
2021-04-29 5:15,"Miner payment: 0.0568 ETH (169 GWEI @ 335,404 gas [3])
0xD49C..d0B2
https://etherscan.io/tx/0xc1a71300950f89dbf932f6cfb30cde8ae94a9f207539b8c4ad1480447296b35a
Miner: 0xc8F595E2084DB484f8A80109101D58625223b7C9"
2021-04-29 5:15,"Miner payment: 0.4401 ETH (1,405 GWEI @ 313,152 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xcb5010bb5d16daba7972989496eae217bae0a098eb5d5f4cf210a9fea693bc4e
Miner: f2pool"
2021-04-29 5:15,"Miner payment: 0.0425 ETH (204 GWEI @ 207,831 gas [3])
0x0000..6880
https://etherscan.io/tx/0xa63cf4ebe4aaadfc7784f019173df643b629c5d6b4d40898bf1a3ba2b89dad83
Miner: BeePool"
2021-04-29 5:15,"Miner payment: 0.164 ETH (98 GWEI @ 1,659,626 gas [3])
0xD49C..d0B2
https://etherscan.io/tx/0xeefbd8350e6af587e62051d3d0625d3ffaba8a0a9e3eb03e98bbbeeebb491334
Miner: UUPool"
2021-04-29 5:17,"Miner payment: 0.1131 ETH (241 GWEI @ 469,143 gas [5])
0xa57B..d6CF
https://etherscan.io/tx/0xdaee01db7de9f6671c12930647c8ca875aed2e7bfe7051200de660dac64c62e3
Miner: f2pool"
2021-04-29 5:17,"Miner payment: 0.087 ETH (212 GWEI @ 408,648 gas [4])
0xa57B..d6CF
https://etherscan.io/tx/0x9e841366437deb9a5eca085ee64c198a2898820909a5ed0f1f724a2407b79ade
Miner: Sparkpool"
2021-04-29 5:18,"Miner payment: 0.7265 ETH (1,223 GWEI @ 593,760 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0x706d4cd711823cea0d438478afcf8dcb935783e3dbc7e66f045112ffd638840c
Miner: SpiderPool"
2021-04-29 5:21,"Miner payment: 0.1351 ETH (342 GWEI @ 394,562 gas [3])
0x0000..6880
https://etherscan.io/tx/0x656f332dbf40c170e5942ce0bfd5b14f633c142d3cccb5869d71275e28242619
Miner: BeePool"
2021-04-29 5:21,"Miner payment: 0.1649 ETH (559 GWEI @ 294,887 gas [3])
0x73FE..F804
https://etherscan.io/tx/0x0df55d7474e28e707d671003725df3435579a33c915a01100e2c91427ed8c686
Miner: UUPool"
2021-04-29 5:21,"Miner payment: 0.0622 ETH (212 GWEI @ 292,890 gas [3])
0x0000..f9aA
https://etherscan.io/tx/0x203eada02673415a686beb80e35eed3dbfff2f5b944406005e544e0a22f8207a
Miner: HiveOn"
