Date,Content
2021-04-10 13:38,"Miner payment: 0.085 ETH (168 GWEI @ 504,321 gas [6])
0x4787..6cFB
https://etherscan.io/tx/0x828604e95be938acff8f36d93bd3aa1a9e7f8e402461b4b86bd37b3c24f55485
Miner: FlexPool"
2021-04-10 13:38,"Miner payment: 0.2023 ETH (689 GWEI @ 293,536 gas [2])
0xd6Cc..9cb0
https://etherscan.io/tx/0x3afaeedc824bc42dc1e33a1d073a937e88c57a05ae8ac669dd9e7678b969889e
Miner: Sparkpool"
2021-04-10 13:38,"Miner payment: 0.0572 ETH (200 GWEI @ 285,389 gas [2])
0xcd3c..Bd70
https://etherscan.io/tx/0xfad8f484c481482c7aae789bc65f50fd75d507c57d06f8ffc49fc41fd6dbd8fd
Miner: Sparkpool"
2021-04-10 13:38,"Miner payment: 0.0428 ETH (136 GWEI @ 314,010 gas [1])
0x1c07..a4c3
https://etherscan.io/tx/0xc603b2f2eb88448e8c6b78dfbf10ecccdac020fb46bc8635b4bd3b1cc7d51037
Miner: SpiderPool"
2021-04-10 13:38,"Miner payment: 0.0449 ETH (140 GWEI @ 319,343 gas [3])
0x0000..9241
https://etherscan.io/tx/0x333e60ea506663dfbca1e472b437f64d15b2d5d724c53dc77cb83b29e6c210e9
Miner: SpiderPool"
2021-04-10 13:40,"Miner payment: 0.2003 ETH (652 GWEI @ 306,888 gas [3])
0x9403..84c5
https://etherscan.io/tx/0xdd3af07d914b623feed5e4a9efad292590c1dbbe98c6da152f1585afc03ba1e1
Miner: Sparkpool"
2021-04-10 13:41,"Miner payment: 0.0791 ETH (232 GWEI @ 340,696 gas [2])
0x73FE..F804
https://etherscan.io/tx/0x50a0ae17cdfbd7e994de01c54cb8020ecabde66a5a0863f4b8fc996bed82089f
Miner: Sparkpool"
2021-04-10 13:42,"Miner payment: 0.1272 ETH (435 GWEI @ 292,398 gas [2])
0xd6Cc..9cb0
https://etherscan.io/tx/0x603a3d172c7bc2d33a58d0faea9f4a52d3cdda5adb18a39b27d3fbeddf9732ef
Miner: f2pool"
2021-04-10 13:42,"Miner payment: 0.1452 ETH (452 GWEI @ 320,957 gas [3])
0x9403..84c5
https://etherscan.io/tx/0x79f708212adb962c1d72a799b7148eebba29f53319216218a41d0a2614f92dba
Miner: Sparkpool"
2021-04-10 13:43,"Miner payment: 2.5843 ETH (8,361 GWEI @ 309,090 gas [3])
0x0000..0084
https://etherscan.io/tx/0x50fa1c99a2fca79a2411d5d54f08ac427010baf1e9f10dabcbc64125e49a13a3
Miner: Sparkpool"
2021-04-10 13:43,"Miner payment: 0.4796 ETH (1,251 GWEI @ 383,316 gas [2])
0x2F17..3160
https://etherscan.io/tx/0x427b4e7b3aba1b282eafeb4b12b8c47f590fc4324765bb1c6ad0d337780042db
Miner: SpiderPool"
2021-04-10 13:44,"Miner payment: 0.0668 ETH (161 GWEI @ 414,988 gas [3])
0x0000..bf8c
https://etherscan.io/tx/0xf3223944873644f875aa2824e35bdb63c51e4a6ed63913a1009113ed8bebc657
Miner: BeePool"
2021-04-10 13:44,"Miner payment: 0.0375 ETH (126 GWEI @ 296,746 gas [3])
0x7788..B5B1
https://etherscan.io/tx/0xc3fadc8ec0625854e36b3c04dc7bb53be48763870553ef0d7c87220aae2d2c2f
Miner: UUPool"
2021-04-10 13:45,"Miner payment: 5.8195 ETH (12,882 GWEI @ 451,757 gas [1])
0x3e4D..53bc
https://etherscan.io/tx/0x8d652e7a0982264c76d263952dbe68590df966851064c68b40b601c840d411cf
Miner: Sparkpool"
2021-04-10 13:45,"Miner payment: 4.038 ETH (12,794 GWEI @ 315,607 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0xa216bf6f3f0f093e77d2e2976e4f061a9450845a296d5509ad17a203bb367a9d
Miner: Sparkpool"
2021-04-10 13:46,"Miner payment: 4.3906 ETH (9,719 GWEI @ 451,757 gas [1])
0x3e4D..53bc
https://etherscan.io/tx/0x61567cd1fcbc7aa8d0f8014983879c46f2770b58a6862e74a8caa006ae9337d8
Miner: BabelPool"
2021-04-10 13:46,"Miner payment: 3.4459 ETH (7,627 GWEI @ 451,757 gas [1])
0x3e4D..53bc
https://etherscan.io/tx/0x6825d575651f23e0cab5ce5b634dea4ca3f062a2eaa55d566dd0ec61ef6edba9
Miner: SpiderPool"
2021-04-10 13:47,"Miner payment: 2.5103 ETH (5,556 GWEI @ 451,757 gas [1])
0x3e4D..53bc
https://etherscan.io/tx/0x5978befafac85ebb2102247f6aa426c72eac87fe33f48c22614ca6792e41fc7a
Miner: Sparkpool"
2021-04-10 13:48,"Miner payment: 0.2002 ETH (370 GWEI @ 539,962 gas [3])
0xFA2e..0459
https://etherscan.io/tx/0xd7dba0812dc6dcf65da6b6debb7eab9d04fd894a2d9223549185757691fbe3f6
Miner: f2pool"
2021-04-10 13:48,"Miner payment: 1.3655 ETH (815 GWEI @ 1,673,897 gas [3])
0xa57B..d6CF
https://etherscan.io/tx/0xec47fda1bb990a586b0681d584aa511572e1327a52c224b170e8ca8bbd973471
Miner: Sparkpool"
2021-04-10 13:48,"Miner payment: 0.9859 ETH (5,976 GWEI @ 164,967 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0x42677cfe6de08d827979c111578ef3394ac39fc2acba9ab68922c1671c51b21e
Miner: Sparkpool"
2021-04-10 13:49,"Miner payment: 0.4885 ETH (1,179 GWEI @ 414,126 gas [4])
0xB38A..3098
https://etherscan.io/tx/0x30f174182353a2f0faaf31290635c41715f5408be8a9925536df324bb3ba5b0d
Miner: 0xe9B54a47e3f401d37798Fc4E22F14b78475C2afc"
2021-04-10 13:49,"Miner payment: 0.4653 ETH (1,165 GWEI @ 399,090 gas [4])
0xB38A..3098
https://etherscan.io/tx/0xff6b8a2807d238b979d3b673f0b06e18969e46be0d550d550180ef26dd2f4754
Miner: Sparkpool"
2021-04-10 13:49,"Miner payment: 0.0618 ETH (143 GWEI @ 431,954 gas [2])
0x2F17..3160
https://etherscan.io/tx/0xbde4d170c8acdeb84f039103676230df955ea34170e813545d4d0508f51e2257
Miner: Sparkpool"
2021-04-10 13:50,"Miner payment: 0.0538 ETH (140 GWEI @ 384,606 gas [3])
0xFA2e..0459
https://etherscan.io/tx/0x6ec5735e1cc31e2d44975aadecae09f101704d151cb82f9536d25d2dde9806ee
Miner: BeePool"
2021-04-10 13:50,"Miner payment: 0.4906 ETH (1,101 GWEI @ 445,355 gas [2])
0x7ee8..23CE
https://etherscan.io/tx/0xeef61591f628bd90f1e87d0a8d7c899716c3fc66648ae64c3e40e244d9f0d276
Miner: Sparkpool"
2021-04-10 13:52,"Miner payment: 0.0659 ETH (291 GWEI @ 226,442 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x61dc375d5f04f1c75e598363c1e371c6103a2cf34b466f1f86560d15361b5903
Miner: f2pool"
2021-04-10 13:53,"Miner payment: 0.027 ETH (162 GWEI @ 166,766 gas [2])
0xa57B..d6CF
https://etherscan.io/tx/0x2f56bda0e1836e818955c7bb975323bbffba2b5a40ebb76e196e0dc66be15397
Miner: Sparkpool"
2021-04-10 13:53,"Miner payment: 0.0863 ETH (146 GWEI @ 589,134 gas [1])
0x1c07..a4c3
https://etherscan.io/tx/0x0a8a947ad3f19675e0c0d6751d295616b77e591ed03a6a069f4be80d6187e441
Miner: Sparkpool"
2021-04-10 13:54,"Miner payment: 0.2958 ETH (1,021 GWEI @ 289,574 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x7b93ba3c5c4df32beadf1efaa97f2f04241a9319d625bddf0f0f55e76aab3f12
Miner: f2pool"
2021-04-10 13:54,"Miner payment: 0.0367 ETH (109 GWEI @ 335,522 gas [2])
0x73FE..F804
https://etherscan.io/tx/0x435b2be9062f415626f9ba5c90c22d8c658bb7f8d2f4cdc379072b9d85308ab7
Miner: f2pool"
2021-04-10 13:55,"Miner payment: 0.0711 ETH (138 GWEI @ 512,400 gas [3])
0x7788..B5B1
https://etherscan.io/tx/0xf79cb985ca669857eab2f51c8073fbd887aaea2ba76b948b57c300695560db6b
Miner: Sparkpool"
2021-04-10 13:56,"Miner payment: 0.0509 ETH (214 GWEI @ 237,578 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0x2351becb75bee4f8d8a72cda0d4006ed1f952caf5e480018e391fbbbc9e2a583
Miner: BeePool"
2021-04-10 13:56,"Miner payment: 0.0085 ETH (101 GWEI @ 84,636 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0x63d8e51d7850e5c6fb19b4f3b08b09e4364d8d7827feb00981757f04575be485
Miner: Sparkpool"
2021-04-10 13:57,"Miner payment: 0.0585 ETH (193 GWEI @ 301,996 gas [3])
0x7788..B5B1
https://etherscan.io/tx/0x4c7b6d765e5ea34d5f30a1aa87b1a4be7f66974f9f1ed4b5dbe67148047b182b
Miner: Sparkpool"
2021-04-10 13:57,"Miner payment: 0.1389 ETH (378 GWEI @ 366,957 gas [4])
0xB38A..3098
https://etherscan.io/tx/0x70086e3981bc7d03e6fcbb4e23e10faae3d0aad88af22ecbc502a53f95c3ca41
Miner: Sparkpool"
2021-04-10 13:57,"Miner payment: 0.2233 ETH (394 GWEI @ 565,591 gas [3])
0xb10E..c4A5
https://etherscan.io/tx/0x1f1b9ec39b93e8125986a901a78a19382eea614860ddc42bd93411f3b127c4b7
Miner: Sparkpool"
2021-04-10 13:57,"Miner payment: 0.1488 ETH (288 GWEI @ 516,832 gas [2])
0x73FE..F804
https://etherscan.io/tx/0x2c7fa93e17354e639ab46ea5e52f3598895a0bb84d3906f6601f02fcd4a9c421
Miner: Sparkpool"
2021-04-10 13:58,"Miner payment: 0.1684 ETH (548 GWEI @ 306,888 gas [3])
0x9403..84c5
https://etherscan.io/tx/0x8a6c3a76869ab98691a1f257fd9a2d70e1e82eb1d464637259815835e88d51cd
Miner: Sparkpool"
2021-04-10 14:00,"Miner payment: 0.0408 ETH (102 GWEI @ 397,644 gas [3])
0xFA2e..0459
https://etherscan.io/tx/0xa25828c4891f94e76dddfee5c02579bf0f719364bac5f55bd7fa355558bbdc6f
Miner: SpiderPool"
2021-04-10 14:00,"Miner payment: 0.3246 ETH (927 GWEI @ 350,205 gas [3])
0x9403..84c5
https://etherscan.io/tx/0xb1d7bfb7747bbb4378cd370d0b8a3101f5afa817a498b96df7780aaec21e8c88
Miner: Sparkpool"
2021-04-10 14:00,"Miner payment: 0.0372 ETH (150 GWEI @ 247,300 gas [2])
0xa57B..d6CF
https://etherscan.io/tx/0x00f18ce7f6082b63c04a5b30d8d04b2a9d2da769795512cf464a27a76f5f1cb7
Miner: UUPool"
2021-04-10 14:00,"Miner payment: 0.0297 ETH (98 GWEI @ 303,118 gas [3])
0x7788..B5B1
https://etherscan.io/tx/0xecc8f25f3e77b60b3df5bd56d6854a22b12c0a25868a0598a108be2820c9b83d
Miner: BabelPool"
2021-04-10 14:02,"Miner payment: 0.3227 ETH (1,178 GWEI @ 273,778 gas [1])
0x3e4D..53bc
https://etherscan.io/tx/0xdaff2d35a6ef4a6ac8a7a6e350f07ac49c06a7258c3d272af81d25d9428a28b7
Miner: Sparkpool"
2021-04-10 14:02,"Miner payment: 0.4297 ETH (1,273 GWEI @ 337,450 gas [3])
0x4d3e..333f
https://etherscan.io/tx/0x449a32c8ffcfe47a1c74a480fd27158c0226440755983660dcc4879bffc4d07d
Miner: Sparkpool"
2021-04-10 14:02,"Miner payment: 0.0364 ETH (149 GWEI @ 243,753 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xd2e6a32c7d956308d2ba79949bcc1891f0b062e6a548b16d6beb931188bb6e55
Miner: Sparkpool"
2021-04-10 14:03,"Miner payment: 0.4438 ETH (1,739 GWEI @ 255,168 gas [3])
0x0000..9241
https://etherscan.io/tx/0xb8ef174dfa21b37660235898798f247c86c2700eaa5aa46df5fd667b9084cc3f
Miner: FlexPool"
2021-04-10 14:03,"Miner payment: 0.0639 ETH (143 GWEI @ 446,352 gas [3])
0xFA2e..0459
https://etherscan.io/tx/0x0b62a712212ee68c5325f6018124e541d3bb723aeca84938dc3bf0b0804e848c
Miner: BabelPool"
2021-04-10 14:04,"Miner payment: 0.0351 ETH (121 GWEI @ 287,863 gas [3])
0x7788..B5B1
https://etherscan.io/tx/0x6c1c146b82a680ff9e3e98e7f1fc45a08d91fecc9af5e6504ef92cb4fdb62029
Miner: UUPool"
2021-04-10 14:06,"Miner payment: 0.5017 ETH (1,781 GWEI @ 281,597 gas [3])
0xFA2e..0459
https://etherscan.io/tx/0xb7fc65324ff02893e48a5eec23a33085ed928a293810fa4a2510055c57f21753
Miner: Sparkpool"
2021-04-10 14:07,"Miner payment: 0.1698 ETH (494 GWEI @ 343,540 gas [3])
0xFA2e..0459
https://etherscan.io/tx/0x5b6f45a503c8b57dfba171c824db32cfa6d4aedcfdea9ded1e2d44ca3c73ad37
Miner: BeePool"
2021-04-10 14:08,"Miner payment: 0.1168 ETH (500 GWEI @ 233,319 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x8073d5725cc54671ddedd86c53d1bcd6d619f4fa856b9c2d82b8643afc3eef62
Miner: f2pool"
2021-04-10 14:08,"Miner payment: 0.5693 ETH (993 GWEI @ 573,165 gas [7])
0xa57B..d6CF
https://etherscan.io/tx/0xc59887c7b490b7d326a03ddf8984524bf1efb78aa63749e448ef342d8536cb3b
Miner: BabelPool"
2021-04-10 14:08,"Miner payment: 0.1165 ETH (383 GWEI @ 304,302 gas [3])
0x9403..84c5
https://etherscan.io/tx/0xf00c8f50b587dc8f17471219744b898b824b446ae9691ebfc855de82320a0329
Miner: BeePool"
2021-04-10 14:08,"Miner payment: 0.041 ETH (179 GWEI @ 229,130 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x3d5be424f52512942e5ea7a4f74aacd6cc0ae715f2937ec6e3a61288cb4e29b7
Miner: Sparkpool"
2021-04-10 14:09,"Miner payment: 0.0316 ETH (112 GWEI @ 281,072 gas [1])
0x3e4D..53bc
https://etherscan.io/tx/0xeb424ea85f4b859888673ce4bba41044f36bf0430d8a05c2ea6ad14224af05f8
Miner: Sparkpool"
2021-04-10 14:09,"Miner payment: 0.0405 ETH (192 GWEI @ 210,736 gas [3])
0x2222..2222
https://etherscan.io/tx/0xbfa222951d399c19b720019c13054b0e74a37e46afc82b3d7e4a0409612310c7
Miner: SpiderPool"
2021-04-10 14:09,"Miner payment: 0.0628 ETH (154 GWEI @ 406,304 gas [4])
0xB38A..3098
https://etherscan.io/tx/0x9ec82d2cec658ac0da0fc1de93fe30937e23cdae5cbe1d5b141d9f59e3164f41
Miner: Sparkpool"
2021-04-10 14:10,"Miner payment: 0.1914 ETH (297 GWEI @ 644,389 gas [4])
0xB38A..3098
https://etherscan.io/tx/0x55b847f6c31d1e82943431ce4c1fbb04ef7d37a9c75c8e41e3b4c59d078daa96
Miner: f2pool"
2021-04-10 14:12,"Miner payment: 0.0415 ETH (114 GWEI @ 362,374 gas [3])
0xFA2e..0459
https://etherscan.io/tx/0xd03801b4f4e6d849f296a6dea0133fc220858c3d1b525ef99df7ffe312b49449
Miner: BeePool"
2021-04-10 14:12,"Miner payment: 0.0233 ETH (143 GWEI @ 162,501 gas [1])
0x3C65..8d3A
https://etherscan.io/tx/0xa43c8ed09ccf485ec4f459a5d59072f0a9d000ea84ec2de5b6c5a9af66bceefd
Miner: UUPool"
2021-04-10 14:13,"Miner payment: 0.0595 ETH (256 GWEI @ 232,444 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xd0becabb0c3894c7ba7208a30c079e0a755dc46483bb15580a9e1aab45cf0de6
Miner: BabelPool"
2021-04-10 14:14,"Miner payment: 0.0456 ETH (129 GWEI @ 352,253 gas [3])
0x4d3e..333f
https://etherscan.io/tx/0xd2ce5892ae31ce9941517df15a72956b324d47c3013470f6e1c2ee6b99345b70
Miner: SpiderPool"
2021-04-10 14:15,"Miner payment: 0.0805 ETH (333 GWEI @ 241,551 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x275590a69c3138edd921c8fefec48200ec3703ec372599430897fcd942e96bfe
Miner: Sparkpool"
2021-04-10 14:15,"Miner payment: 0.0593 ETH (195 GWEI @ 303,889 gas [2])
0x4f07..2348
https://etherscan.io/tx/0xba7d32d54b362cb494fce0c56b8433aa785ee2a9e9090f01a2c5be34533421f9
Miner: f2pool"
2021-04-10 14:17,"Miner payment: 0.057 ETH (186 GWEI @ 306,343 gas [3])
0x7788..B5B1
https://etherscan.io/tx/0xf2cef92e76e4a3ae204d02295bb94ce11c5cffd8b4a7535201295917a8f2d250
Miner: SpiderPool"
2021-04-10 14:18,"Miner payment: 0.0661 ETH (204 GWEI @ 323,612 gas [2])
0x2F17..3160
https://etherscan.io/tx/0xecb000fe94185a6b3c0f511b69a28b9c17dea8ac925689571c1432cd15d0c463
Miner: 0xc8F595E2084DB484f8A80109101D58625223b7C9"
2021-04-10 14:18,"Miner payment: 0.0359 ETH (169 GWEI @ 212,058 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xf640eb5fc260f53bcf80385473f6372d3eae868ca1179a6b947af254d20a5f9d
Miner: Sparkpool"
2021-04-10 14:19,"Miner payment: 0.0789 ETH (260 GWEI @ 303,069 gas [3])
0x0000..9241
https://etherscan.io/tx/0x8191747e80ca59aed95e16da9fb9ada01b99d89402d229e6e5a1a0d4ae7e02c6
Miner: UUPool"
2021-04-10 14:22,"Miner payment: 0.1989 ETH (669 GWEI @ 296,981 gas [3])
0x0000..9241
https://etherscan.io/tx/0x0e4f06aa9f5657fabc2adb9336461179de4b983eb5550fd5a7f61aceb979d2f5
Miner: Sparkpool"
2021-04-10 14:23,"Miner payment: 0.0755 ETH (230 GWEI @ 327,723 gas [3])
0xcA48..d796
https://etherscan.io/tx/0xe78de5ccd3a9b9fa9a0814bf088d8d9eac049b61a972a1548d680858e1061b20
Miner: f2pool"
2021-04-10 14:25,"Miner payment: 0.0879 ETH (76 GWEI @ 1,155,448 gas [9])
0xc840..0343
https://etherscan.io/tx/0xb3557829d2733076c51388edb3af7d452e40325fcfd05730a14b82742ea729c5
Miner: 0x00192Fb10dF37c9FB26829eb2CC623cd1BF599E8"
2021-04-10 14:25,"Miner payment: 0.1191 ETH (477 GWEI @ 249,600 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x461fcc183b2794765236b57cdd4a1d9fc0acc7d4f8d85f8033e7c01b9bd12293
Miner: f2pool"
2021-04-10 14:26,"Miner payment: 0.1724 ETH (540 GWEI @ 319,027 gas [3])
0x9403..84c5
https://etherscan.io/tx/0xf5b28b9bdc167ab56ddcb3aa984bba2843641b9c660e81905c5ed5b66f915470
Miner: SpiderPool"
2021-04-10 14:27,"Miner payment: 0.0826 ETH (271 GWEI @ 304,099 gas [3])
0x7788..B5B1
https://etherscan.io/tx/0xf2e5410ab84ed0b6341fa55a7109804c86c2e89e98f99d584615f591ce324c96
Miner: SpiderPool"
2021-04-10 14:27,"Miner payment: 0.141 ETH (472 GWEI @ 298,330 gas [3])
0x0000..9241
https://etherscan.io/tx/0x301c98a101b74d8b56e36628be3163d22f58421c84a8cbf2ea87c44bba638243
Miner: f2pool"
2021-04-10 14:28,"Miner payment: 0.0805 ETH (233 GWEI @ 344,899 gas [3])
0x4d3e..333f
https://etherscan.io/tx/0x99f6647c2b06ae86d230b96ccea941a559df222222648fd160223a9a4190c77a
Miner: Sparkpool"
2021-04-10 14:28,"Miner payment: 0.0245 ETH (101 GWEI @ 241,797 gas [1])
0x758A..9233
https://etherscan.io/tx/0x09cbea0d696bd81464f1df056faf827b8700426ebbb19cfd6da71fd8f162d76b
Miner: Sparkpool"
2021-04-10 14:28,"Miner payment: 0.1646 ETH (749 GWEI @ 219,600 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x44c92515c6a60ff7c0c6291ab0e30f08bf383dd2bdf65a752c8a651964500171
Miner: Sparkpool"
2021-04-10 14:28,"Miner payment: 0.1353 ETH (442 GWEI @ 305,957 gas [3])
0x9403..84c5
https://etherscan.io/tx/0x7a8e388b6de5455d8e3d0287665ff77aa6128edf78c40ed0a253498d438b2010
Miner: UUPool"
2021-04-10 14:28,"Miner payment: 0.0398 ETH (120 GWEI @ 330,587 gas [3])
0x4d3e..333f
https://etherscan.io/tx/0x759b6d3a9285cb20cc26eb82bec8c512e954c7f3faf5c2345b7dcff9896ca801
Miner: BeePool"
2021-04-10 14:29,"Miner payment: 0.0364 ETH (89 GWEI @ 408,706 gas [3])
0xFA2e..0459
https://etherscan.io/tx/0x018f6a7ea7329be0cc39df51b2928a5dd3f3a53976cb486c6a187e5b25dd1f0a
Miner: Sparkpool"
2021-04-10 14:30,"Miner payment: 0.0801 ETH (113 GWEI @ 704,932 gas [2])
0x3C65..8d3A
https://etherscan.io/tx/0x5cdf451190a927cdebf01e672e6ccba5e614fb4f03069363804306a42a049597
Miner: UUPool"
2021-04-10 14:30,"Miner payment: 0.0681 ETH (164 GWEI @ 413,429 gas [4])
0xB38A..3098
https://etherscan.io/tx/0xa82b346a38f522848b94371fa4a4f62737d1ff94ec04744f1684331ddec586aa
Miner: 0xc8F595E2084DB484f8A80109101D58625223b7C9"
2021-04-10 14:32,"Miner payment: 0.2474 ETH (632 GWEI @ 391,277 gas [2])
0xFA2e..0459
https://etherscan.io/tx/0xce73f8737f2d0938f20cf65699440478541b857d31f36b9c7c8e0c5a193f53fa
Miner: BabelPool"
2021-04-10 14:32,"Miner payment: 0.1321 ETH (462 GWEI @ 285,611 gas [3])
0xcA48..d796
https://etherscan.io/tx/0x0bf517e902e6e0ad990539fd33f8f89a13ad528de57bbc3d01c178ffb66a4265
Miner: SpiderPool"
2021-04-10 14:35,"Miner payment: 0.3143 ETH (976 GWEI @ 321,999 gas [3])
0x9403..84c5
https://etherscan.io/tx/0xfaf7546f037779f2084292cb6fea838da91c2bf025c86416994481bb8c6423ff
Miner: Sparkpool"
2021-04-10 14:36,"Miner payment: 0.9838 ETH (2,619 GWEI @ 375,552 gas [3])
0xFA2e..0459
https://etherscan.io/tx/0x51e63e6669b95e08f149cc9f4746da71b625345d7ad4a316eb31ca3c90cd7296
Miner: SpiderPool"
2021-04-10 14:37,"Miner payment: 0.2481 ETH (652 GWEI @ 380,578 gas [3])
0x0000..bf8c
https://etherscan.io/tx/0x35e77b7600d16d7e326c2ef90b825c79256b6ef720594a46207ab31a562b9f8f
Miner: BeePool"
2021-04-10 14:38,"Miner payment: 0.064 ETH (158 GWEI @ 404,815 gas [3])
0x4d3e..333f
https://etherscan.io/tx/0x57545e5713a501453995bacc7980568fa402bbc78f6c84c5d1d1627bf9ca9f16
Miner: Sparkpool"
2021-04-10 14:38,"Miner payment: 0.316 ETH (916 GWEI @ 344,916 gas [2])
0x73FE..F804
https://etherscan.io/tx/0x0d1cdfae87633f1a651bb8bad2335da43afa497b5e4d9db5384c9d270dc27223
Miner: Sparkpool"
2021-04-10 14:39,"Miner payment: 0.2205 ETH (695 GWEI @ 316,926 gas [3])
0x9403..84c5
https://etherscan.io/tx/0xe0c3c89aa27cfe60d8f9895e633004c5f5d8c057f8c39b600055f804e061d1aa
Miner: f2pool"
2021-04-10 14:40,"Miner payment: 0.1555 ETH (162 GWEI @ 955,824 gas [6])
0x7a25..488D
https://etherscan.io/tx/0x471b2b741a2c083ae373ad3f803ef817da36b4bf10763e8a15b753c5eede46a4
Miner: BeePool"
2021-04-10 14:40,"Miner payment: 0.2429 ETH (762 GWEI @ 318,681 gas [3])
0xFA2e..0459
https://etherscan.io/tx/0xa966130624553d0dd97965f76f2467c57c51cb73dc5c6e2cda57d9e9a6d26c58
Miner: 0xc8F595E2084DB484f8A80109101D58625223b7C9"
2021-04-10 14:40,"Miner payment: 0.2446 ETH (895 GWEI @ 273,270 gas [2])
0x0000..87AA
https://etherscan.io/tx/0xe4b9a4674e3f5f4b3107e14f29fa7b463bf684a60aa8d427e2605c3a37644bc0
Miner: Sparkpool"
2021-04-10 14:42,"Miner payment: 0.0347 ETH (101 GWEI @ 342,989 gas [3])
0x4d3e..333f
https://etherscan.io/tx/0x6ed54a476434f855786b5dd970113d77d9594ad5be09805be6a20e0f6fc7cf55
Miner: Sparkpool"
2021-04-10 14:42,"Miner payment: 0.0891 ETH (283 GWEI @ 314,779 gas [3])
0x0000..9241
https://etherscan.io/tx/0xf9caa6a9aa8de9e94085fe784ab882b92a405718540a31aff19e43f90bfe2e03
Miner: f2pool"
2021-04-10 14:42,"Miner payment: 0.3119 ETH (1,108 GWEI @ 281,555 gas [2])
0xd6Cc..9cb0
https://etherscan.io/tx/0x81983ff7cdc75289aa77d2500e00f4c117ccb9349e924d390c71a39d7138a007
Miner: Sparkpool"
2021-04-10 14:43,"Miner payment: 0.074 ETH (205 GWEI @ 359,996 gas [3])
0x83bc..62a6
https://etherscan.io/tx/0x15bd9fde579474c605c0df18a91a7fad70722a7017130202035cd0e0d0056bd2
Miner: SpiderPool"
2021-04-10 14:43,"Miner payment: 0.1646 ETH (493 GWEI @ 333,842 gas [3])
0xa57B..d6CF
https://etherscan.io/tx/0xaf8b3269dcdef5317ef0e9b203b42f99a7ac900aa55ef6b4dcc75bb42c6086bf
Miner: SpiderPool"
2021-04-10 14:44,"Miner payment: 0.0261 ETH (322 GWEI @ 81,205 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0xc6e8e243e7b964cef4949df570dfef206e39a8e77bbf31bea240b1c94bf648c7
Miner: Sparkpool"
2021-04-10 14:44,"Miner payment: 0.0499 ETH (171 GWEI @ 290,353 gas [3])
0x7788..B5B1
https://etherscan.io/tx/0x7848b65f2d7738965024ae0d45bb65f567bf141d1639cfb74bac338b75d3f5b0
Miner: Sparkpool"
2021-04-10 14:44,"Miner payment: 0.2157 ETH (639 GWEI @ 337,170 gas [3])
0x0000..9241
https://etherscan.io/tx/0xd9e6a8183a1fdda2a04abb576ee976fc466a9fc695fd75b62cf1ed290ccfcccd
Miner: Sparkpool"
2021-04-10 14:45,"Miner payment: 0.1487 ETH (629 GWEI @ 236,130 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x16254c88765ba5650e016e64ae43458e80d4eaf1d52a58104260992b4c5350e8
Miner: Sparkpool"
2021-04-10 14:45,"Miner payment: 0.0642 ETH (252 GWEI @ 254,858 gas [3])
0x57D7..7e91
https://etherscan.io/tx/0xed4b311c8957b78d5addfa74b3e9e849851430c9b167b3048a85ddb73fd6598b
Miner: Sparkpool"
2021-04-10 14:46,"Miner payment: 0.0324 ETH (82 GWEI @ 391,994 gas [2])
0x2222..2222
https://etherscan.io/tx/0x9d12fc3aef4f6eb97c5a78bc731fb9f74a2d0a902848a8909b1fb990abc066b5
Miner: 0x002e08000acbbaE2155Fab7AC01929564949070d"
2021-04-10 14:46,"Miner payment: 0.1885 ETH (472 GWEI @ 399,150 gas [4])
0xB38A..3098
https://etherscan.io/tx/0xd370bb1a316a1cb0dce524bedddfe5b3acd5c4a95caf7fd8b711083a0e189623
Miner: SpiderPool"
2021-04-10 14:47,"Miner payment: 0.1325 ETH (466 GWEI @ 284,155 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x89a0fafdd88ffe11d68cb50ec7b496c4edc52d5fc85df398710bd5f93e184ca0
Miner: Sparkpool"
2021-04-10 14:47,"Miner payment: 0.2 ETH (710 GWEI @ 281,555 gas [2])
0xd6Cc..9cb0
https://etherscan.io/tx/0xe19d56a0d1914b494b3389411ac4dab020b966aedf2109c24f71dc6fd7bd216d
Miner: Sparkpool"
2021-04-10 14:47,"Miner payment: 0.0458 ETH (198 GWEI @ 230,827 gas [3])
0x57D7..7e91
https://etherscan.io/tx/0x739e9a2f61bb1cdcb84dbee945400a677938b49ed6b203d10a83c0223fd7ee75
Miner: BeePool"
