2021-05-06 15:11,"Miner payment: 0.1033 ETH (101 GWEI @ 1,018,982 gas [1])
0x6ABB..19B7
https://etherscan.io/tx/0x1f4dc4126df57394b8719f43508e818d7e6a103eb3b853261e267388fc6dcfcc
Miner: Sparkpool"
2021-05-06 15:11,"Miner payment: 0.0282 ETH (114 GWEI @ 247,770 gas [2])
0x73FE..F804
https://etherscan.io/tx/0x4b577a8bc2bb3cdaf41fde969d2206e04a652430dfaaa1a36136faf7b1002cfc
Miner: Sparkpool"
2021-05-06 15:12,"Miner payment: 0.5972 ETH (899 GWEI @ 664,113 gas [7])
0xa57B..d6CF
https://etherscan.io/tx/0xe0f35ea01a16ca695c125a8e32d448c56208e2b640dd0753613f85ef374533f7
Miner: Sparkpool"
2021-05-06 15:12,"Miner payment: 0.1015 ETH (369 GWEI @ 274,556 gas [3])
0x0000..6880
https://etherscan.io/tx/0xe74d0f2c0773fa65ba2028c52a430b6348fed526797c073172d67cae5295e0bd
Miner: UUPool"
2021-05-06 15:12,"Miner payment: 0.0769 ETH (224 GWEI @ 343,637 gas [3])
0xb40e..56eB
https://etherscan.io/tx/0x002a26edf59e304514fff1db4b9638281f4dbb89c488424f43c715b73e61a6a1
Miner: Sparkpool"
2021-05-06 15:13,"Miner payment: 0.0135 ETH (153 GWEI @ 88,308 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0x6f72f13ab7f2b2f93aa788d42a0687ea6568610fa68e6f890ec036653ee41f90
Miner: Sparkpool"
2021-05-06 15:14,"Miner payment: 0.0543 ETH (200 GWEI @ 270,745 gas [2])
0x0000..eC9B
https://etherscan.io/tx/0x41fe4ce9a11a5ee10c7b57ae6581623fb2c0e0d6eaada1bba57382a47eef1b2c
Miner: HiveOn"
2021-05-06 15:15,"Miner payment: 1.3332 ETH (3,572 GWEI @ 373,230 gas [3])
0xA3b0..9553
https://etherscan.io/tx/0xead9a8744586db98fcca11ad8ca1c9d01c01e2c035310bd7160493d6d2ddf45b
Miner: Sparkpool"
2021-05-06 15:15,"Miner payment: 0.0715 ETH (301 GWEI @ 236,916 gas [3])
0x0000..6880
https://etherscan.io/tx/0xe38fc96bddb58f26d915f1061fd679dd53d99e29dee64657d8b77808ffbc6191
Miner: SpiderPool"
2021-05-06 15:15,"Miner payment: 0.0345 ETH (416 GWEI @ 83,080 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0xc820b97a0b4a5bda4d95f857c45a7aeb71775e9902cf3e84b7814a664d2baeea
Miner: Sparkpool"
2021-05-06 15:16,"Miner payment: 0.0243 ETH (103 GWEI @ 234,866 gas [1])
0x1c07..a4c3
https://etherscan.io/tx/0x7e21d1a0995a47f79e39bce2bf0a7f00183dbc351e48c772651814e5877e7a3b
Miner: 0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8"
2021-05-06 15:19,"Miner payment: 0.0343 ETH (115 GWEI @ 296,875 gas [1])
0x514d..5bD2
https://etherscan.io/tx/0x93a60694f63dba6eef17d73015b6f31b65deaa1e2000462ea1cacbb759ddf45a
Miner: HiveOn"
2021-05-06 15:19,"Miner payment: 0.4549 ETH (379 GWEI @ 1,199,942 gas [11])
0xa57B..d6CF
https://etherscan.io/tx/0x2e8ca76a3d744eaa79c8c7102a13494938ed72bb6263cb7380d7998391a12c3c
Miner: 0x3EcEf08D0e2DaD803847E052249bb4F8bFf2D5bB"
2021-05-06 15:19,"Miner payment: 0.3993 ETH (1,844 GWEI @ 216,549 gas [2])
0x9116..c000
https://etherscan.io/tx/0x32ea3407ff88516cfbf9b16a5ea12a135b5aae8dfea5cd5e61a8b7ab45edf95c
Miner: BabelPool"
2021-05-06 15:19,"Miner payment: 0.0492 ETH (276 GWEI @ 177,916 gas [2])
0xa57B..d6CF
https://etherscan.io/tx/0xef8df400d1c9ffc970ed917a377a6a13a2bb1996f35559f17752ce4074ae5176
Miner: BabelPool"
2021-05-06 15:20,"Miner payment: 0.0613 ETH (255 GWEI @ 239,801 gas [3])
0x0202..0202
https://etherscan.io/tx/0x50c65922178f13b2ca78986085c35e776f0d6a7c73bfc0eb5a94184fcf7ddc37
Miner: Sparkpool"
2021-05-06 15:20,"Miner payment: 0.1255 ETH (446 GWEI @ 281,093 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0x11d74349cad376d8683afccc035c7915e57e7f54227405b0fd8ef9b6ce180a96
Miner: BeePool"
2021-05-06 15:21,"Miner payment: 0.0613 ETH (134 GWEI @ 454,742 gas [3])
0xE524..d6AA
https://etherscan.io/tx/0xde6c6e9592248af9b7fe412689d0d8dd3407911ef825417ffe3422f8ce103865
Miner: BabelPool"
2021-05-06 15:21,"Miner payment: 0.0702 ETH (418 GWEI @ 168,048 gas [2])
0xa57B..d6CF
https://etherscan.io/tx/0xe0961f9598c45930acc73aea5b4954f3bc870d161ec0de304b060c65bde99f71
Miner: Sparkpool"
2021-05-06 15:21,"Miner payment: 0.0752 ETH (550 GWEI @ 136,758 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0xf9a1ca7dccc13be05157ae19ce87226ad2d414cbca228de8b8b0be4cda82ee68
Miner: Sparkpool"
2021-05-06 15:22,"Miner payment: 0.0352 ETH (163 GWEI @ 215,416 gas [3])
0x0000..6880
https://etherscan.io/tx/0x53d8a66c78c621dc518b1593c79fba5a239a9c1db5154a0fc067e345eed66ee9
Miner: HiveOn"
2021-05-06 15:24,"Miner payment: 0.0342 ETH (133 GWEI @ 256,227 gas [2])
0x53bE..7CE3
https://etherscan.io/tx/0xd4bc04706d063a643aff64805bed0e1e46a7555a9ea7e0aee6d5f99b3eccb488
Miner: 0x00192Fb10dF37c9FB26829eb2CC623cd1BF599E8"
2021-05-06 15:24,"Miner payment: 0.0176 ETH (193 GWEI @ 91,559 gas [1])
0x0000..87AA
https://etherscan.io/tx/0x3af9757f629c0de946e55179de094723d723e803af493ffc412fe316b11bf611
Miner: Sparkpool"
2021-05-06 15:26,"Miner payment: 0.4117 ETH (546 GWEI @ 754,025 gas [8])
0xa57B..d6CF
https://etherscan.io/tx/0x4972c9538eedb39b0c4dafd768d64b74c5492c0c2dea4c54bb9c3609d4306ed2
Miner: 0xF20b338752976878754518183873602902360704"
2021-05-06 15:26,"Miner payment: 0.066 ETH (254 GWEI @ 259,373 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0x808acc262b9733f9d4240edfe2b459af8b77f362bd450efca02177e9be7a17f2
Miner: Sparkpool"
2021-05-06 15:27,"Miner payment: 0.0637 ETH (236 GWEI @ 269,717 gas [3])
0x0000..6880
https://etherscan.io/tx/0xcf6b6e003eeebd0e9da05972685b0aec25349d9c9f336c6aa2fd6fbb1d5c6941
Miner: 0xF20b338752976878754518183873602902360704"
2021-05-06 15:27,"Miner payment: 0.0866 ETH (175 GWEI @ 492,963 gas [2])
0x73FE..F804
https://etherscan.io/tx/0x6ffbf9f2264b8877cda770b4cdbe08e835c67ba232458afb128bc70edef46c13
Miner: BabelPool"
2021-05-06 15:28,"Miner payment: 0.3192 ETH (740 GWEI @ 431,007 gas [2])
0x666f..B666
https://etherscan.io/tx/0x8dc7aa5d9996f108a9816f85c6e3624a26e1482bd6b4f0dfbab9ac3390145fd8
Miner: Sparkpool"
2021-05-06 15:28,"Miner payment: 0.0141 ETH (171 GWEI @ 82,707 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0x907e3314d013de0c0c962a8b96509795500b1dfdc9567c365c31dad1b8d45cd4
Miner: Sparkpool"
