Date,Content
2021-04-19 17:06,"Miner payment: 0.1646 ETH (363 GWEI @ 452,534 gas [3])
0xD49C..d0B2
https://etherscan.io/tx/0xc4a7f6f630d2b367ae53460b5a7c4c629b82944c4d896c0abd28379776f20b94
Miner: Sparkpool"
2021-04-19 17:06,"Miner payment: 0.0799 ETH (236 GWEI @ 338,196 gas [3])
0x0000..9241
https://etherscan.io/tx/0x16a564a3790f2d20da0ef92d1d0063524b9cf6161582d5861a586bd2921827bb
Miner: Sparkpool"
2021-04-19 17:06,"Miner payment: 0.2595 ETH (803 GWEI @ 323,028 gas [3])
0x0000..9241
https://etherscan.io/tx/0x7122bb43ac2127ab1ff1d44b6d483fd8c9d66f26699c06609815d4d69717cbed
Miner: SpiderPool"
2021-04-19 17:07,"Miner payment: 0.1744 ETH (640 GWEI @ 272,304 gas [3])
0x0000..0084
https://etherscan.io/tx/0xdd615481b387d8a0272d839bae17fa4be58d71a18466b7f75ea5cbd5e47f2604
Miner: BabelPool"
2021-04-19 17:08,"Miner payment: 0.288 ETH (973 GWEI @ 295,933 gas [3])
0x83f8..c77e
https://etherscan.io/tx/0x209b2f93a5914ce984dccb2ec6fd4757d67f9c1252e811281f4c2f92b74560c9
Miner: BabelPool"
2021-04-19 17:09,"Miner payment: 0.5008 ETH (1,678 GWEI @ 298,390 gas [3])
0x83f8..c77e
https://etherscan.io/tx/0xd289e7e6b26523cb5103218fdbfba19686dc7b5659f51d58340b421e16efc2bc
Miner: BabelPool"
2021-04-19 17:09,"Miner payment: 0.3004 ETH (1,083 GWEI @ 277,353 gas [3])
0x0000..0084
https://etherscan.io/tx/0x1a8ae13f8df23af67ec4d25559887ad8358dd30c3dbec016250c2367f376fff9
Miner: HiveOn"
2021-04-19 17:10,"Miner payment: 0.6808 ETH (2,097 GWEI @ 324,667 gas [3])
0xE524..d6AA
https://etherscan.io/tx/0xedf9ede8f47b7c54f2fb0dada89adffc8758b1f4e50e37722dfd95d343140fa2
Miner: f2pool"
2021-04-19 17:10,"Miner payment: 0.2261 ETH (831 GWEI @ 271,999 gas [4])
0x3666..C273
https://etherscan.io/tx/0x3025fe6460620853f78cd4d7075f03adb59f93eebdc84aaeead3a5b683684fd3
Miner: BabelPool"
2021-04-19 17:11,"Miner payment: 0.1513 ETH (1,067 GWEI @ 141,730 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0xeb791467e9689cba2d83ebf00fec0eaa24e9513998f78b1ff697552db9df3753
Miner: Sparkpool"
2021-04-19 17:12,"Miner payment: 0.3648 ETH (711 GWEI @ 513,023 gas [3])
0xD49C..d0B2
https://etherscan.io/tx/0xcffeae0ac2d3c069a5f2198571c1664790c822891916c8cc13f045891c5168ff
Miner: HiveOn"
2021-04-19 17:13,"Miner payment: 0.1766 ETH (353 GWEI @ 499,267 gas [2])
0x0000..eC9B
https://etherscan.io/tx/0x3ad3453fc32f9f15c7faa63b3c54378a26d174ebd6f325a351922afe8ee6d364
Miner: Sparkpool"
2021-04-19 17:13,"Miner payment: 0.115 ETH (408 GWEI @ 281,492 gas [3])
0x83f8..c77e
https://etherscan.io/tx/0x91501f10ab6447a09f8c22d1f93726f91d6cb15fda628af3d7d4c93256c0ade9
Miner: Sparkpool"
2021-04-19 17:13,"Miner payment: 0.0294 ETH (248 GWEI @ 118,190 gas [1])
0xB6BF..2743
https://etherscan.io/tx/0xafb008148985949c2ce6c55281e8997cd4f2e0f42bd982d5e7eb582db531ffff
Miner: 0xc8F595E2084DB484f8A80109101D58625223b7C9"
2021-04-19 17:13,"Miner payment: 0.1461 ETH (484 GWEI @ 301,920 gas [3])
0x0000..0084
https://etherscan.io/tx/0x842249d85ad67398705240a53f71f3031ac41f01e614e962eb5ba16ef829d7c9
Miner: SpiderPool"
2021-04-19 17:17,"Miner payment: 0.2364 ETH (869 GWEI @ 271,910 gas [4])
0x3666..C273
https://etherscan.io/tx/0xf2dada1f2fd8404c482b99e91baaa5893e9aea56f8e436775dae87af24cfc655
Miner: BabelPool"
2021-04-19 17:17,"Miner payment: 0.2197 ETH (881 GWEI @ 249,235 gas [2])
0x73FE..F804
https://etherscan.io/tx/0xc9e9fca391e0928b58fc417745c00b746b456ba35f1500b7705557ab32d01363
Miner: HiveOn"
2021-04-19 17:17,"Miner payment: 0.2229 ETH (917 GWEI @ 243,094 gas [3])
0x0202..0202
https://etherscan.io/tx/0xcc1fe86e6a409e73f49b0b94552a354afe4a38efe29fb730dec5059e68e771a4
Miner: f2pool"
2021-04-19 17:18,"Miner payment: 0.1954 ETH (531 GWEI @ 367,922 gas [2])
0x53bE..7CE3
https://etherscan.io/tx/0x6e60b01cf8065d735d71984dd96b58bed7c4ff519fa2bed95ab23b846d49ffea
Miner: HiveOn"
2021-04-19 17:18,"Miner payment: 0.1373 ETH (337 GWEI @ 406,866 gas [3])
0xc840..0343
https://etherscan.io/tx/0xc5ac9bb85c6bc0dfc61d0a69224632407a5923511896e4ee62040deaa24ad07a
Miner: 0x002e08000acbbaE2155Fab7AC01929564949070d"
2021-04-19 17:19,"Miner payment: 0.2596 ETH (808 GWEI @ 321,250 gas [3])
0x0000..eC9B
https://etherscan.io/tx/0xc0ac05e00be6b0782a9bcca60ba9c3e2ad886e80954a29d96a8289cfbe89a00e
Miner: Sparkpool"
2021-04-19 17:20,"Miner payment: 0.1069 ETH (107 GWEI @ 997,851 gas [9])
0xc840..0343
https://etherscan.io/tx/0xb090ed12ec224c732bd52ae459f1817899d72dad513c6c74bfd06268f809fcd9
Miner: 0x002e08000acbbaE2155Fab7AC01929564949070d"
2021-04-19 17:20,"Miner payment: 0.227 ETH (935 GWEI @ 242,601 gas [3])
0x83f8..c77e
https://etherscan.io/tx/0xcbc5d749cd3777b905b0e77c0a86f7c68f5511f6ffa3c17ba64d64710b2a6d32
Miner: SpiderPool"
2021-04-19 17:20,"Miner payment: 0.2732 ETH (723 GWEI @ 377,419 gas [3])
0x6dA4..4303
https://etherscan.io/tx/0x7242e8f28d68034ecd7c52eb735a1d278b7560b7fc947a1711929d33200d5338
Miner: Sparkpool"
2021-04-19 17:21,"Miner payment: 0.2268 ETH (734 GWEI @ 308,803 gas [4])
0x3666..C273
https://etherscan.io/tx/0x52746803c8897f61f21197b98dd60321197fe9c51c15b48e3e2c1bc19ff660ae
Miner: SpiderPool"
2021-04-19 17:21,"Miner payment: 0.1926 ETH (417 GWEI @ 461,209 gas [2])
0xcd3c..Bd70
https://etherscan.io/tx/0xb7ca0dbb71d60ab9bf2b87c05c8660992a6b4f42f92e6641b323f307186ab3e5
Miner: f2pool"
2021-04-19 17:24,"Miner payment: 0.3003 ETH (1,150 GWEI @ 261,006 gas [3])
0x83f8..c77e
https://etherscan.io/tx/0x821a02a878802753858691a2a645a3c1fd58f72b407351f6ffee06a9635f2fb9
Miner: Sparkpool"
2021-04-19 17:25,"Miner payment: 0.2499 ETH (816 GWEI @ 306,157 gas [3])
0x0000..eC9B
https://etherscan.io/tx/0xc899c26582c67f99ca079738d5bac8f13828e48c6e0855702a899a8580a9903e
Miner: Sparkpool"
2021-04-19 17:26,"Miner payment: 0.1248 ETH (381 GWEI @ 327,072 gas [3])
0x6dA4..4303
https://etherscan.io/tx/0xcb14c52a54d54cbb773728116d3d3bfd7a8dec25148f9cd4405b66941ad27a72
Miner: BabelPool"
2021-04-19 17:26,"Miner payment: 0.2138 ETH (551 GWEI @ 387,412 gas [2])
0xcd3c..Bd70
https://etherscan.io/tx/0xc376b8271fc378e8503624035191c43387a9306d2eece18715ba7098e4e01657
Miner: Sparkpool"
2021-04-19 17:27,"Miner payment: 0.2386 ETH (482 GWEI @ 494,738 gas [4])
0x3666..C273
https://etherscan.io/tx/0x299c0b191061bdec560122c98a92ad6cf446ab4f71321afcf12af37716a7e8d8
Miner: f2pool"
2021-04-19 17:27,"Miner payment: 0.0419 ETH (129 GWEI @ 324,020 gas [3])
0xc840..0343
https://etherscan.io/tx/0x6ecb31418705607c0ad1daaaf87a0e772f63ec14b8c622b634d71ef4acfc5397
Miner: 0x002e08000acbbaE2155Fab7AC01929564949070d"
2021-04-19 17:28,"Miner payment: 0.0764 ETH (188 GWEI @ 406,156 gas [3])
0xc840..0343
https://etherscan.io/tx/0x7c4c252f8e26052bf9032cd3d747b18768ef7a6817e5fd8f5a15381a953fe360
Miner: 0x002e08000acbbaE2155Fab7AC01929564949070d"
2021-04-19 17:29,"Miner payment: 0.219 ETH (830 GWEI @ 263,886 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x73d7aab8caa74ff57782323cfc79ea8cd9a8c48dcea1aef51828337c7ebfb842
Miner: f2pool"
2021-04-19 17:30,"Miner payment: 0.2673 ETH (781 GWEI @ 341,962 gas [3])
0x83bc..62a6
https://etherscan.io/tx/0xd29604c4a215bb3a2678c698508462cc9be5cd4923e54e5ed0b123c8f16b9951
Miner: FlexPool"
2021-04-19 17:32,"Miner payment: 0.0251 ETH (130 GWEI @ 192,775 gas [1])
0x4E88..44FA
https://etherscan.io/tx/0xb6aba1cd222339c37656ad226ec17ffbd7df0256e714d23133301f8100903936
Miner: 0xc8F595E2084DB484f8A80109101D58625223b7C9"
2021-04-19 17:32,"Miner payment: 0.108 ETH (562 GWEI @ 192,032 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0xfa6669c2d2728fdc2c2f9066d073da96777165cf25f62ea71dbc8a92596fbe1b
Miner: Sparkpool"
2021-04-19 17:33,"Miner payment: 0.1359 ETH (553 GWEI @ 245,458 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x812f1264bc84555b0ffaf37a8ea350c0a46447550a9b31eae7ba6e383b029a04
Miner: Sparkpool"
2021-04-19 17:36,"Miner payment: 0.3316 ETH (1,177 GWEI @ 281,621 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xca6ece812460506c80911fb440fb63f0cc7309508235652d446b8e33726157e1
Miner: f2pool"
2021-04-19 17:38,"Miner payment: 0.6706 ETH (2,190 GWEI @ 306,149 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0x9ded389aff2a8df9658cdd5ec7552891ab9d1304d80a562c0a6c04ec96d03768
Miner: UUPool"
2021-04-19 17:39,"Miner payment: 0.1194 ETH (153 GWEI @ 779,362 gas [6])
0xc840..0343
https://etherscan.io/tx/0xd2c6ef29b5f4197e428502b5ffe22debca2592e6c46a96e3c6127419cc281b91
Miner: 0x00192Fb10dF37c9FB26829eb2CC623cd1BF599E8"
2021-04-19 17:42,"Miner payment: 0.1095 ETH (350 GWEI @ 312,836 gas [3])
0x4d3e..333f
https://etherscan.io/tx/0x62258fcb5cfeb60b4b4f4145b0a3563abe6a4d0391831c8ecc51c82b2a600713
Miner: HiveOn"
2021-04-19 17:47,"Miner payment: 0.0614 ETH (479 GWEI @ 128,126 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0x33026cc00675dbb7698e92a761df4ab2482fd75e2bbd8ddcf19cab9c97561fec
Miner: UUPool"
2021-04-19 17:49,"Miner payment: 0.5276 ETH (1,311 GWEI @ 402,333 gas [3])
0x0000..9241
https://etherscan.io/tx/0x2a963103060cc8c68d549a71ba541edf7d6f4ade59ada7548e25e826da41e0a1
Miner: Sparkpool"
2021-04-19 17:51,"Miner payment: 0.0612 ETH (140 GWEI @ 434,968 gas [2])
0xcd3c..Bd70
https://etherscan.io/tx/0x8691d5bfcd10e1c99316b542203d99d0ab3381b5eba4067e8e70c7c72ead96ae
Miner: 0x00192Fb10dF37c9FB26829eb2CC623cd1BF599E8"
2021-04-19 17:53,"Miner payment: 0.115 ETH (359 GWEI @ 319,827 gas [1])
0x1c07..a4c3
https://etherscan.io/tx/0x76f7e01d448ae54c2bd6d2d6d7400ba55c774209b95c02f8872a0c98ab2a5b7f
Miner: 0xc8F595E2084DB484f8A80109101D58625223b7C9"
2021-04-19 17:54,"Miner payment: 0.1797 ETH (579 GWEI @ 310,025 gas [3])
0x6dA4..4303
https://etherscan.io/tx/0x5d96ee12add580216fc76ed3402dd89ca2f9fe9c7982316f067ccc1e726820ae
Miner: SpiderPool"
2021-04-19 17:54,"Miner payment: 0.1502 ETH (564 GWEI @ 266,389 gas [3])
0x0000..6880
https://etherscan.io/tx/0xac7f121f59d2778f323b92ac7b11209aba73273fe22103898d73b48af7e8251e
Miner: 0xe9B54a47e3f401d37798Fc4E22F14b78475C2afc"
2021-04-19 17:54,"Miner payment: 0.0747 ETH (337 GWEI @ 221,107 gas [2])
0x73FE..F804
https://etherscan.io/tx/0xb0e05f84fce675bf9cc7c21d49cbd217b3a13d8a8e58f1c0ed3db3d9c4d91dc6
Miner: Sparkpool"
2021-04-19 17:56,"Miner payment: 0.1506 ETH (501 GWEI @ 300,649 gas [3])
0x0202..0202
https://etherscan.io/tx/0xb382508187cc8b42b1a017c62fc8787d4cf9428a16c7bef889c03d50faaa9648
Miner: f2pool"
2021-04-19 17:58,"Miner payment: 0.2488 ETH (1,098 GWEI @ 226,455 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xd2774b5838f441c6610056007faa16d6e3af4d196c74692a18bacd620e8e10e2
Miner: Sparkpool"
2021-04-19 18:01,"Miner payment: 0.2405 ETH (262 GWEI @ 915,603 gas [17])
0x0b95..5566
https://etherscan.io/tx/0x9d5e53fa7b109bfc5f130791e541cf23d566b26eab047d5dd69752de45a749ae
Miner: SpiderPool"
2021-04-19 18:01,"Miner payment: 0.0581 ETH (187 GWEI @ 309,541 gas [2])
0xcd3c..Bd70
https://etherscan.io/tx/0xc5effd9d59ff714355b55c7d6993eab6c6dbaa8d29b7de29111ef78aab344607
Miner: 0x002e08000acbbaE2155Fab7AC01929564949070d"
2021-04-19 18:01,"Miner payment: 0.0543 ETH (177 GWEI @ 305,671 gas [1])
0x4E88..44FA
https://etherscan.io/tx/0xe4865cf0a53be292adbd2af5db8808a8b083181453ec6cbdca5cae5ea974cfc0
Miner: 0xc8F595E2084DB484f8A80109101D58625223b7C9"
2021-04-19 18:02,"Miner payment: 0.1599 ETH (432 GWEI @ 370,330 gas [3])
0x4d3e..333f
https://etherscan.io/tx/0xcce8441efe60360caed74fc994ea91fc0125da4eb5ce7fe17b1e897f99f1446a
Miner: Sparkpool"
2021-04-19 18:04,"Miner payment: 0.0189 ETH (59 GWEI @ 318,039 gas [3])
0xc840..0343
https://etherscan.io/tx/0xeac1c4b38bcbfbf228673bd6c5035ac286883a1f55b257c21a5b68cdd7d89a97
Miner: 0x00192Fb10dF37c9FB26829eb2CC623cd1BF599E8"
2021-04-19 18:04,"Miner payment: 0.2299 ETH (664 GWEI @ 345,927 gas [4])
0x3666..C273
https://etherscan.io/tx/0xb447227401eb228586afe632fa5aa36d929e050ab5acce6229ce73e3475f4bff
Miner: UUPool"
2021-04-19 18:05,"Miner payment: 0.1421 ETH (446 GWEI @ 318,421 gas [2])
0x2F17..3160
https://etherscan.io/tx/0x1a84908e9f24d98f2d03cf0de55a86dd31bbf5e65e740042d14de86d6375024f
Miner: BabelPool"
2021-04-19 18:05,"Miner payment: 0.1355 ETH (600 GWEI @ 225,763 gas [3])
0x83f8..c77e
https://etherscan.io/tx/0x3c4ae0c50ab1501c3ee1cbe018348109ef86a04061ace9e6a8a0685baa1727a2
Miner: BeePool"
2021-04-19 18:05,"Miner payment: 0.0546 ETH (221 GWEI @ 246,302 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x1fefcba1e0c9b303030d9a57eb8dd45c110d2a52234a463d0f3cda44c947f8c6
Miner: BeePool"
2021-04-19 18:06,"Miner payment: 0.0768 ETH (286 GWEI @ 268,275 gas [3])
0x83f8..c77e
https://etherscan.io/tx/0x4630c460300de78b839634830163ed482e907d9b080522693043f5d88f66612e
Miner: Sparkpool"
2021-04-19 18:07,"Miner payment: 0.1142 ETH (651 GWEI @ 175,342 gas [1])
0x7ee8..23CE
https://etherscan.io/tx/0x0ee0c09863771fe6e6b33f867a37ccbf30568efa4f67094212f3da654d7c7a06
Miner: f2pool"
2021-04-19 18:08,"Miner payment: 0.0315 ETH (161 GWEI @ 195,602 gas [1])
0x4E88..44FA
https://etherscan.io/tx/0xc6c05b9171123630fa1ac7c8da884b865703179e6fff70151b4bd722441170d7
Miner: Sparkpool"
2021-04-19 18:10,"Miner payment: 0.1459 ETH (676 GWEI @ 215,698 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x83b388519b0a265aa316368c89a904d006bcd8891684d5a32c1497d5beef26e6
Miner: SpiderPool"
2021-04-19 18:10,"Miner payment: 0.2302 ETH (905 GWEI @ 254,236 gas [3])
0x83f8..c77e
https://etherscan.io/tx/0xb22d17716b1895c6cbaadbf7d519dc3b965be522dc9281080b173d1b57edd16d
Miner: BabelPool"
2021-04-19 18:12,"Miner payment: 0.2209 ETH (732 GWEI @ 301,488 gas [4])
0x3666..C273
https://etherscan.io/tx/0x928fe596a9ae4e059462a7608bb390b870d2c7cecfe7fa37dccb98660a4375db
Miner: Sparkpool"
2021-04-19 18:13,"Miner payment: 0.2609 ETH (1,197 GWEI @ 217,984 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xf5f3119d1729c9ab9c231ea7c623807870fc7f8d85d670728a250c4b4ae0be90
Miner: f2pool"
2021-04-19 18:13,"Miner payment: 0.2145 ETH (910 GWEI @ 235,755 gas [4])
0x3666..C273
https://etherscan.io/tx/0xdaa37f6295710e4603d1fa0f8776cf2e1b0e8e4e1468feda3a758680aaf33c14
Miner: SpiderPool"
2021-04-19 18:15,"Miner payment: 0.4278 ETH (2,042 GWEI @ 209,429 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0x8aaf8652a3792f30f87e7f0e6b690b7192d67edaa2a33ff9cc406e2bc8605658
Miner: f2pool"
2021-04-19 18:18,"Miner payment: 0.3508 ETH (1,553 GWEI @ 225,857 gas [3])
0x83f8..c77e
https://etherscan.io/tx/0xf186d8baef206fdb47231e6540e5b1ba7f55efb472811d37ca0b9fdb825341d2
Miner: SpiderPool"
2021-04-19 18:22,"Miner payment: 0.0302 ETH (157 GWEI @ 191,935 gas [1])
0x4E88..44FA
https://etherscan.io/tx/0xba39f33c337b7250721923586a78e616710873f5eb968986b6893c4826162b04
Miner: 0xc8F595E2084DB484f8A80109101D58625223b7C9"
2021-04-19 18:22,"Miner payment: 0.486 ETH (1,491 GWEI @ 325,958 gas [3])
0x0000..6880
https://etherscan.io/tx/0x504237aa930abca83f88dd69488c1008f66718d77aa7a31f54b4a1f3480294fc
Miner: Sparkpool"
2021-04-19 18:22,"Miner payment: 0.0721 ETH (159 GWEI @ 453,614 gas [2])
0xcd3c..Bd70
https://etherscan.io/tx/0x14e9f56bb55ce7e0a425f9a1f3e90f1b525865ae0645a38b7c0f0c3c5a0e4b6b
Miner: 0x00192Fb10dF37c9FB26829eb2CC623cd1BF599E8"
